ID,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,target_ <=50K,target_ >50K
9714.0,0.3150684931506849,0.07928557522083823,0.6666666666666666,0.0,0.0,0.4319727891156462,1.0,0.0
1826.0,0.0684931506849315,0.16578852048554985,0.4222222222222222,0.0,0.0,0.3979591836734693,0.0,0.0
9507.0,0.0958904109589041,0.11426766819249938,0.5333333333333333,0.0,0.0,0.3979591836734693,0.0,0.0
27887.0,0.42465753424657526,0.3009168579617229,0.5333333333333333,0.0,0.0,0.3979591836734693,0.0,0.0
13104.0,0.502283105022831,0.11234181370351758,0.4,0.07709743764104303,0.0,0.3809523809523809,0.0,0.0
24015.0,0.0821917808219178,0.0948640107215785,0.5777777777777778,0.028713620469538,0.0,0.5,0.0,1.0
19696.0,0.2648401826484018,0.2592195161706578,0.6444444444444444,0.0,0.0,0.43877551020408156,0.0,0.0
24628.0,0.5342465753424657,0.1361110733803307,0.8666666666666667,0.0,0.0,0.3367346938775509,0.0,0.0
23523.0,0.3789954337899543,0.15448875547284965,0.8,0.0,0.0,0.3979591836734693,0.0,0.0
27094.0,0.19634703196347028,0.12797118575768687,0.6666666666666666,0.0,0.0,0.3809523809523809,1.0,0.0
5974.0,0.28310502283105027,0.0702917645780416,0.9333333333333332,0.0,0.0,0.3979591836734693,0.0,0.0
18919.0,0.2876712328767123,0.08560193423072217,0.6,0.0,0.0,0.4115646258503401,0.0,0.0
7657.0,0.547945205479452,0.12794877367417806,0.688888888888889,0.013670136701367,0.0,0.46598639455782304,0.0,1.0
16258.0,0.3789954337899542,0.1133376799192259,0.5333333333333333,0.0,0.0,0.3979591836734693,0.0,0.0
20827.0,0.1461187214611872,0.15710961093528567,0.4,0.068490684906849,0.0,0.4591836734693877,0.0,0.0
12981.0,0.0,0.1211087868950435,0.6,0.0,0.15128558310376491,0.4319727891156462,0.0,0.0
23438.0,0.33333333333333326,0.20421641470051566,0.7999999999999999,0.0,0.0,0.3979591836734693,0.0,0.0
4155.0,0.22374429223744285,0.07398183489312377,0.5777777777777778,0.0,0.0,0.4149659863945578,0.0,0.0
3793.0,0.6027397260273972,0.07153959694471228,0.6444444444444445,0.0,0.0,0.48299319727891143,1.0,0.0
20736.0,0.19634703196347028,0.07537659091835207,0.4666666666666666,0.0,0.0,0.42857142857142855,0.0,1.0
28891.0,0.0776255707762557,0.013998723190394,0.6444444444444445,0.0,0.0,0.5340136054421768,1.0,0.0
26974.0,0.33789954337899536,0.08964856041980769,0.5333333333333333,0.0,0.0,0.4081632653061223,0.0,1.0
6382.0,0.3607305936073059,0.09613176494025706,0.7333333333333334,0.0,0.0,0.3979591836734693,0.0,0.0
29410.0,0.23287671232876708,0.17070129446761115,0.5777777777777778,0.035067017336840034,0.0,0.4149659863945577,1.0,0.0
13182.0,0.24200913242009128,0.12071238731702454,0.5333333333333333,0.0,0.0,0.3979591836734693,0.0,0.0
23768.0,0.24657534246575338,0.2505935806359598,0.8666666666666667,0.0,0.0,0.3299319727891155,0.0,0.0
9971.0,0.19634703196347028,0.1063025495442876,0.6666666666666666,0.0,0.0,0.4489795918367346,0.0,0.0
20965.0,0.1232876712328767,0.0660979883457165,0.5777777777777778,0.0,0.0,0.2721088435374149,0.0,0.0
15166.0,0.20547945205479445,0.0677177707447603,0.5111111111111112,0.0,0.0,0.34693877551020397,0.0,0.0
17251.0,0.2602739726027397,0.16758216632029807,0.6,0.0,0.19582185491276402,0.6632653061224488,0.0,0.0
13916.0,0.2557077625570776,0.0135844392225044,0.3333333333333333,0.0,0.0,0.3095238095238095,0.0,0.0
4526.0,0.4383561643835616,0.0412783037448554,0.5555555555555556,0.0,0.0,0.5170068027210885,0.0,0.0
28513.0,0.5205479452054793,0.1355761263769848,0.6222222222222222,0.0,0.0,0.28911564625850333,0.0,0.0
29091.0,0.5296803652968036,0.09679167628801565,0.2222222222222222,0.0,0.0,0.5340136054421768,1.0,0.0
4571.0,0.4109589041095889,0.1951549150378289,0.6888888888888888,0.1136511365113651,0.0,0.5,0.0,0.0
11081.0,0.3561643835616437,0.11930653844238281,0.7333333333333334,0.025626922935896,0.0,0.3979591836734693,0.0,0.0
24987.0,0.31963470319634707,0.1842884503062984,0.6666666666666666,0.0,0.1414141414141414,0.4489795918367346,0.0,0.0
21416.0,0.2191780821917808,0.0544688336208418,0.6888888888888888,0.0,0.0,0.3979591836734693,1.0,0.0
23559.0,0.1917808219178082,0.08637775453561707,0.9333333333333332,0.0,0.0,0.5,1.0,0.0
202.0,0.1187214611872146,0.167776857146738,0.6666666666666666,0.024326909935766,0.0,0.3809523809523809,0.0,1.0
25900.0,0.2465753424657534,0.06697138044851327,0.5333333333333333,0.0,0.0,0.3809523809523809,1.0,0.0
26790.0,0.20547945205479454,0.06122098314339653,0.6222222222222222,0.0,0.0,0.3979591836734693,1.0,0.0
1421.0,0.3470319634703196,0.10290451546886525,0.6,0.014620146201462,0.0,0.3979591836734693,1.0,0.0
28345.0,0.273972602739726,0.0988769055930599,0.5333333333333333,0.0,0.0,0.3979591836734693,0.0,0.0
19201.0,0.3789954337899544,0.12534285960074795,0.6,0.0,0.0,0.3979591836734693,0.0,0.0
8968.0,0.6027397260273972,0.1383158337974219,0.6,0.0,0.0,0.5510204081632653,0.0,0.0
21750.0,0.0547945205479452,0.11302934398246874,0.5777777777777778,0.0,0.0,0.1122448979591836,0.0,0.0
3838.0,0.28310502283105016,0.04382399949289826,0.5333333333333333,0.0,0.0,0.3299319727891155,0.0,0.0
