ID,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,target
9714,0.1780821917808219,0.09737303215115253,0.5333333333333333,0.0,,0.3571428571428571, <=50K
1826,0.0684931506849315,0.1294705315059562,0.5333333333333333,1.0,0.0,0.39795918367346933, >50K
9507,0.0958904109589041,0.06871748550006113,0.5333333333333333,0.0,0.0,0.39795918367346933, <=50K
27887,0.0821917808219178,0.3009168579617229,,0.0,0.0,0.39795918367346933, <=50K
13104,,0.106843835318727,0.4,,0.0,0.39795918367346933, <=50K
24015,0.5616438356164384,0.23156368427486723,0.8,0.27828278282782826,0.0,0.5, >50K
19696,0.1780821917808219,0.25921951617065786,0.7333333333333334,0.0,0.0,0.24489795918367346, <=50K
24628,0.5342465753424657,0.11137786772795806,0.5333333333333333,0.0,0.0,0.5, <=50K
23523,0.1917808219178082,0.6933734939759036,0.8,0.08614086140861409,0.0,0.39795918367346933, >50K
27094,0.0958904109589041,0.112224093668926,0.6666666666666666,0.0,0.0,0.39795918367346933, <=50K
5974,0.4383561643835617,,0.5333333333333333,0.0,0.0,0.39795918367346933,
18919,0.3972602739726027,,0.6,0.0,0.0,0.47959183673469385,
7657,0.547945205479452,0.033686040667744256,0.5333333333333333,0.0,0.0,0.6020408163265305, >50K
16258,0.2602739726027397,0.10212167723883131,0.5333333333333333,0.0,0.0,0.39795918367346933, <=50K
20827,,0.1725024109968623,0.4,0.06849068490684906,0.0,0.39795918367346933, <=50K
12981,0.0,,,0.0,0.0,0.07142857142857142, <=50K
23438,0.0410958904109589,0.1523390065334619,,0.0,0.0,, <=50K
4155,0.6712328767123288,,0.2,0.0,0.0,, <=50K
3793,,0.02722524823080371,0.6,0.0,0.0,0.19387755102040813, <=50K
20736,0.3424657534246575,0.10867279716385271,0.8666666666666667,0.0,,0.39795918367346933, >50K
28891,0.0821917808219178,,0.7333333333333334,0.0,0.0,0.19387755102040813, <=50K
26974,0.4246575342465753,0.07890072126159656,0.5333333333333333,0.0,0.0,0.4183673469387755, >50K
6382,0.5616438356164384,0.1206503579141821,0.6,0.0,0.0,0.6530612244897959, >50K
29410,0.0684931506849315,0.1183684003205607,0.5333333333333333,0.0,0.0,0.4591836734693877, <=50K
13182,0.6164383561643836,0.12564417761236604,0.5333333333333333,0.0,0.0,0.39795918367346933,
23768,0.2328767123287671,0.1024334089458171,0.8666666666666667,0.0,0.0,, <=50K
9971,0.0,0.10630254954428764,0.2,0.0,0.0,0.44897959183673464, <=50K
